,host_location,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,en_bookable__f,en_bookable__t,en_id_ver__f,en_id_ver__t,en_room_type__Entire home/apt,en_room_type__Hotel room,en_room_type__Private room,en_available__f,en_available__t,en_profilepic__f,en_profilepic__t,en_prop_type__Boat,en_prop_type__Camper/RV,en_prop_type__Casa particular,en_prop_type__Dome,en_prop_type__Entire bungalow,en_prop_type__Entire cabin,en_prop_type__Entire chalet,en_prop_type__Entire condo,en_prop_type__Entire cottage,en_prop_type__Entire guest suite,en_prop_type__Entire guesthouse,en_prop_type__Entire home,en_prop_type__Entire loft,en_prop_type__Entire place,en_prop_type__Entire rental unit,en_prop_type__Entire serviced apartment,en_prop_type__Entire townhouse,en_prop_type__Entire vacation home,en_prop_type__Entire villa,en_prop_type__Farm stay,en_prop_type__Houseboat,en_prop_type__Island,en_prop_type__Private room,en_prop_type__Private room in barn,en_prop_type__Private room in bed and breakfast,en_prop_type__Private room in boat,en_prop_type__Private room in bungalow,en_prop_type__Private room in casa particular,en_prop_type__Private room in chalet,en_prop_type__Private room in condo,en_prop_type__Private room in cottage,en_prop_type__Private room in earthen home,en_prop_type__Private room in farm stay,en_prop_type__Private room in guest suite,en_prop_type__Private room in guesthouse,en_prop_type__Private room in home,en_prop_type__Private room in loft,en_prop_type__Private room in minsu,en_prop_type__Private room in rental unit,en_prop_type__Private room in resort,en_prop_type__Private room in serviced apartment,en_prop_type__Private room in tiny home,en_prop_type__Private room in townhouse,en_prop_type__Private room in vacation home,en_prop_type__Private room in villa,en_prop_type__Religious building,en_prop_type__Room in aparthotel,en_prop_type__Room in bed and breakfast,en_prop_type__Room in boutique hotel,en_prop_type__Room in hotel,en_prop_type__Room in serviced apartment,en_prop_type__Shipping container,en_prop_type__Tiny home,en_res_time__a few days or more,en_res_time__within a day,en_res_time__within a few hours,en_res_time__within an hour,en_issuperhost__f,en_issuperhost__t
182679,"Cape Town, South Africa",100,100,1.0,4.0,2,1.0,1.0,457,4,6,4.0,4.0,6.0,6.0,4.0,6.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182693,"Cape Town, South Africa",100,98,1.0,1.0,2,1.0,1.0,351,1,31,1.0,1.0,1125.0,1125.0,1.0,1125.0,29,59,89,364,96,21,1,4.84,4.9,4.82,4.92,4.96,4.96,4.94,1,0,1,0,1.64,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182695,"Cape Town, South Africa",100,96,2.0,3.0,2,1.0,2.0,387,1,90,1.0,1.0,90.0,90.0,1.0,90.0,23,53,83,358,108,21,1,4.85,4.88,4.8,4.86,4.89,4.71,4.87,2,1,1,0,1.79,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
182704,"Cape Town, South Africa",100,100,2.0,4.0,2,1.0,1.0,571,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,10,40,251,85,11,0,4.98,4.96,4.98,4.99,5.0,4.94,4.91,2,2,0,0,1.41,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182714,"Cape Town, South Africa",100,100,1.0,3.0,2,1.0,1.0,766,5,365,5.0,5.0,365.0,365.0,5.0,365.0,28,58,88,92,10,2,1,5.0,5.0,4.9,5.0,4.9,5.0,4.8,1,1,0,0,0.18,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182730,"Cape Town, South Africa",100,100,1.0,1.0,1,1.0,1.0,275,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,27,57,87,362,10,4,0,5.0,4.9,5.0,5.0,5.0,4.6,5.0,1,0,1,0,0.65,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182736,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,432,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,27,57,87,343,129,17,0,4.81,4.92,4.89,4.97,4.91,4.88,4.86,1,1,0,0,2.19,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
182748,"Cape Town, South Africa",100,98,3.0,5.0,2,1.0,2.0,695,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,270,29,5,0,4.86,4.93,4.83,4.97,4.97,4.69,4.86,3,1,2,0,0.49,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182767,"Cape Town, South Africa",100,100,3.0,3.0,3,1.0,2.0,417,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,363,49,9,1,4.88,4.92,4.81,4.98,4.98,4.94,4.94,3,3,0,0,0.88,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182775,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,2.0,450,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,29,59,89,364,22,4,0,5.0,5.0,5.0,5.0,5.0,4.95,4.95,1,0,1,0,0.41,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182780,"Cape Town, South Africa",100,100,1.0,2.0,4,2.0,3.0,821,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,12,42,72,274,44,16,1,4.91,4.66,4.91,4.86,4.86,4.7,4.86,1,1,0,0,0.81,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182803,"Cape Town, South Africa",100,100,2.0,2.0,2,1.0,1.0,850,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,118,95,7,0,4.8,4.86,4.68,4.97,4.97,4.89,4.86,2,2,0,0,1.63,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182807,"Bellingham, WA",100,100,2.0,2.0,2,1.0,2.0,745,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,9,0,0,4.89,5.0,4.78,5.0,4.89,5.0,5.0,2,2,0,0,0.16,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182833,Philippines,100,100,1.0,1.0,2,1.0,2.0,350,1,30,1.0,1.0,30.0,30.0,1.0,30.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182834,"Cape Town, South Africa",100,100,1.0,4.0,2,1.0,1.0,600,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,27,56,140,52,14,0,4.71,4.83,4.69,4.85,4.92,4.67,4.85,1,1,0,0,0.9,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182866,"Western Cape, South Africa",100,91,1.0,1.0,2,1.0,1.0,550,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,82,143,25,6,0,4.92,5.0,4.88,5.0,5.0,4.96,4.92,1,0,1,0,0.43,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182892,"Cape Town, South Africa",100,100,1.0,1.0,1,1.0,1.0,450,2,60,2.0,2.0,60.0,60.0,2.0,60.0,5,31,61,62,20,8,0,5.0,5.0,5.0,5.0,5.0,4.95,4.95,1,0,1,0,0.37,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182916,"Cape Town, South Africa",100,81,2.0,3.0,4,2.0,2.0,850,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,26,56,227,54,12,0,4.8,4.7,4.83,4.94,4.94,4.91,4.8,2,2,0,0,0.95,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
182946,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,450,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,9,36,66,156,139,26,0,4.93,4.94,4.92,4.94,4.94,4.92,4.9,1,1,0,0,2.39,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182948,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,2.0,875,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,23,52,76,143,102,20,2,4.91,4.99,4.98,4.98,4.97,4.94,4.85,1,1,0,0,1.74,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182974,"Cape Town, South Africa",100,98,2.0,2.0,2,1.0,1.0,750,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,18,48,75,293,69,18,2,4.93,4.9,4.91,4.97,4.97,4.96,4.9,2,2,0,0,1.26,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182984,"Cape Town, South Africa",100,100,2.0,2.0,2,1.0,1.0,826,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,12,42,50,201,31,9,0,4.97,4.87,4.87,5.0,4.97,4.94,4.87,1,1,0,0,0.55,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
182989,"Cape Town, South Africa",100,86,1.0,1.0,2,1.0,1.0,460,1,5,1.0,1.0,5.0,5.0,1.0,5.0,26,52,77,167,14,5,1,4.86,5.0,4.86,5.0,5.0,4.71,4.79,1,0,1,0,0.28,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
182996,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,545,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,77,9,0,4.97,4.99,4.94,4.96,4.99,4.95,4.93,1,0,1,0,1.32,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183002,"Cape Town, South Africa",100,98,2.0,2.0,2,1.0,1.0,613,3,60,3.0,3.0,60.0,60.0,3.0,60.0,13,25,47,197,59,25,2,4.92,4.9,4.92,4.88,5.0,4.98,4.92,2,2,0,0,1.03,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183009,"Cape Town, South Africa",100,95,1.0,4.0,2,1.0,1.0,500,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,178,102,27,1,4.91,4.87,4.94,4.95,4.94,4.88,4.86,1,1,0,0,1.78,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183018,"Cape Town, South Africa",100,100,3.0,3.0,3,1.0,2.0,600,2,1125,2.0,3.0,1125.0,1125.0,2.6,1125.0,1,25,55,55,44,0,0,4.89,4.91,4.93,4.98,5.0,4.91,4.84,2,2,0,0,0.76,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183028,"Cape Town, South Africa",100,94,2.0,2.0,2,1.0,1.0,600,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,28,58,88,178,12,10,1,5.0,4.92,5.0,5.0,5.0,5.0,4.92,2,2,0,0,0.22,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
183054,"Cape Town, South Africa",100,100,2.0,2.0,3,1.0,2.0,650,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,59,59,85,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.02,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183068,"Cape Town, South Africa",100,100,2.0,2.0,3,1.0,2.0,500,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0,4,30,60,241,20,4,0,4.95,4.9,4.9,5.0,5.0,4.8,4.8,2,2,0,0,0.35,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
183072,"Cape Town, South Africa",100,97,5.0,7.0,2,1.0,1.0,595,2,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,363,43,2,0,4.98,5.0,5.0,5.0,5.0,4.95,4.9,4,2,2,0,0.75,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183074,"Cape Town, South Africa",100,100,3.0,4.0,2,1.0,1.0,550,2,1125,1.0,4.0,731.0,731.0,1.5,731.0,22,45,75,283,48,4,0,4.94,4.92,4.94,4.96,4.94,4.96,4.83,3,3,0,0,0.85,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183083,"Cape Town, South Africa",100,97,2.0,2.0,2,1.0,1.0,300,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,365,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0,2,0,0.77,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183087,"Cape Town, South Africa",100,97,5.0,7.0,2,1.0,1.0,595,2,90,2.0,2.0,90.0,90.0,2.0,90.0,24,54,84,345,64,4,0,4.97,4.94,5.0,5.0,5.0,4.94,4.97,4,2,2,0,1.12,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183098,"Cape Town, South Africa",100,90,2.0,2.0,2,1.0,1.0,496,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,5,10,10,47,35,2,0,4.77,5.0,4.74,4.97,5.0,4.89,4.77,2,2,0,0,0.61,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183110,South Africa,100,100,1.0,1.0,1,1.0,1.0,500,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183125,"Cape Town, South Africa",100,93,1.0,1.0,2,1.0,1.0,415,2,30,2.0,2.0,30.0,30.0,2.0,30.0,15,45,75,75,131,20,2,4.85,4.89,4.85,4.94,4.94,4.92,4.94,1,0,1,0,2.32,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183126,"Cape Town, South Africa",100,86,3.0,3.0,3,1.0,2.0,800,2,90,2.0,2.0,90.0,90.0,2.0,90.0,29,59,89,179,6,1,0,4.83,4.83,5.0,5.0,5.0,5.0,4.83,3,1,2,0,0.11,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183129,"Cape Town, South Africa",100,100,2.0,2.0,2,1.0,1.0,296,2,180,2.0,2.0,180.0,180.0,2.0,180.0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183136,"Western Cape, South Africa",100,98,2.0,4.0,2,1.0,1.0,380,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,27,57,87,267,104,31,2,4.64,4.73,4.82,4.84,4.88,4.77,4.63,2,2,0,0,1.81,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183145,"Cape Town, South Africa",100,100,3.0,6.0,2,1.0,1.0,850,2,1125,1.0,2.0,731.0,731.0,1.6,731.0,0,0,0,206,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,2,1,0,1.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183154,"Cape Town, South Africa",100,98,1.0,2.0,2,1.0,1.0,871,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,24,54,84,174,140,37,1,4.91,4.94,4.93,4.91,4.94,4.99,4.81,1,1,0,0,2.47,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183155,"Cape Town, South Africa",100,99,2.0,2.0,2,1.0,1.0,595,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0,29,33,33,33,72,20,0,4.96,4.94,4.96,4.99,4.94,4.85,4.89,2,2,0,0,1.28,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183169,"Cape Town, South Africa",100,100,1.0,1.0,2,1.0,1.0,850,5,60,5.0,5.0,60.0,60.0,5.0,60.0,27,57,62,62,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.04,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183187,"Cape Town, South Africa",100,100,1.0,2.0,2,1.0,1.0,650,3,28,3.0,3.0,28.0,28.0,3.0,28.0,0,9,39,129,29,0,0,4.97,5.0,4.97,4.97,5.0,4.9,4.97,1,1,0,0,0.52,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
183189,"Cape Town, South Africa",100,97,1.0,4.0,2,1.0,1.0,480,2,28,2.0,3.0,1125.0,1125.0,2.3,1125.0,30,60,90,270,90,11,0,4.89,4.94,5.0,4.98,4.94,4.9,4.88,1,0,1,0,1.59,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183196,South Africa,100,92,1.0,1.0,2,1.0,1.0,395,3,30,2.0,3.0,1125.0,1125.0,2.9,1125.0,0,30,60,150,60,8,1,4.88,4.93,4.95,4.93,4.95,4.83,4.86,1,1,0,0,1.06,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
183197,"Cape Town, South Africa",100,94,1.0,1.0,2,1.0,2.0,453,2,100,2.0,2.0,100.0,100.0,2.0,100.0,0,22,52,142,89,25,0,4.9,4.97,4.94,4.9,4.94,4.96,4.92,1,1,0,0,1.58,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
